FIPS,in_Co_190,period,Yield_bu_ac,Prod_g_m2,PPT_wy,Tmax_gs,_90FDays,Pcnt_Cropland_abnd,Grassland,Eros_pct,disturb_min,sand_wt_mean,sandvf_wt_mean,silt_wt_mean,disturbed_wt_mean
31091,yes,drought,7,93.5273,417.6676115,26.42399554,0.5,32.67241379,Northern Mixed Grasslands,0.0095594,24.02,90.60263748,16.65656037,5.153673723,37.36384883
31091,yes,postdrought,14,181.562225,535.4179466,25.22989733,0.75,33.05949352,Northern Mixed Grasslands,0.0095594,24.02,90.60263748,16.65656037,5.153673723,37.36384883
31091,yes,predrought,14,177.5494286,517.9605101,25.34219643,0.857142857,9.763409321,Northern Mixed Grasslands,0.0095594,24.02,90.60263748,16.65656037,5.153673723,37.36384883
31093,yes,drought,7,88.5057,454.621414,28.14576011,3.25,61.09008646,Southern Mixed Grasslands,37.72656829,23.57,33.67107109,9.827801542,48.9692627,44.99875909
31093,yes,postdrought,23,287.329675,612.4614394,26.5008712,1.875,17.70699529,Southern Mixed Grasslands,37.72656829,23.57,33.67107109,9.827801542,48.9692627,44.99875909
31093,yes,predrought,20,256.9983143,567.0052814,26.85212697,2.428571429,0.81088686,Southern Mixed Grasslands,37.72656829,23.57,33.67107109,9.827801542,48.9692627,44.99875909
31095,yes,drought,9,109.8475,561.6342548,28.39408078,3.625,64.41732774,Southern Mixed Grasslands,67.11533163,47.84,21.14084478,8.987010342,53.94354751,54.64687016
31095,yes,postdrought,24,299.4129,765.2382323,26.67612625,1,8.252383039,Southern Mixed Grasslands,67.11533163,47.84,21.14084478,8.987010342,53.94354751,54.64687016
31095,yes,predrought,24,305.4208857,714.3966233,26.9688831,3,6.368482426,Southern Mixed Grasslands,67.11533163,47.84,21.14084478,8.987010342,53.94354751,54.64687016
31097,yes,drought,13,167.752825,618.251125,28.10409997,2.625,68.66821386,Tallgrass Prairie,88.41726619,59.61,22.65382672,8.515130783,44.34632751,67.55357418
31097,yes,postdrought,30,380.229275,808.0271252,26.67720001,0.875,10.00571258,Tallgrass Prairie,88.41726619,59.61,22.65382672,8.515130783,44.34632751,67.55357418
31097,yes,predrought,25,316.7194857,762.8933262,26.46187344,1.857142857,4.623287671,Tallgrass Prairie,88.41726619,59.61,22.65382672,8.515130783,44.34632751,67.55357418
31099,yes,drought,6,76.422475,446.2689265,28.53215384,2.5,35.22793052,Southern Mixed Grasslands,15.13935256,28.55,28.64634702,10.38691083,54.27795543,42.83580923
31099,yes,postdrought,25,316.517725,631.8651767,26.54212179,1.625,25.23003755,Southern Mixed Grasslands,15.13935256,28.55,28.64634702,10.38691083,54.27795543,42.83580923
31099,yes,predrought,19,236.1945429,575.7408608,27.11717217,2.428571429,0.975584599,Southern Mixed Grasslands,15.13935256,28.55,28.64634702,10.38691083,54.27795543,42.83580923
31101,yes,drought,11,136.681675,398.4398553,27.51762631,1.5,24.46759632,Northern Mixed Grasslands,18.9410148,25.38,54.29282272,12.69229055,29.79214936,40.53738383
31101,yes,postdrought,23,290.31125,491.9821248,25.92978947,2,15.58015597,Northern Mixed Grasslands,18.9410148,25.38,54.29282272,12.69229055,29.79214936,40.53738383
31101,yes,predrought,19,235.4771714,486.8177067,26.45659248,3.142857143,5.048584796,Northern Mixed Grasslands,18.9410148,25.38,54.29282272,12.69229055,29.79214936,40.53738383
31103,yes,drought,7,88.19185,422.1792523,26.9220246,2.5,58.47898351,Northern Mixed Grasslands,6.205793888,23.94,71.05821424,16.66998656,17.50659304,35.95936052
31103,yes,postdrought,16,195.685475,553.6409733,25.36672334,1.25,13.88927914,Northern Mixed Grasslands,6.205793888,23.94,71.05821424,16.66998656,17.50659304,35.95936052
31103,yes,predrought,12,148.3165429,490.0891335,26.02409133,1.714285714,2.324439805,Northern Mixed Grasslands,6.205793888,23.94,71.05821424,16.66998656,17.50659304,35.95936052
31105,yes,drought,8,94.939625,350.3001641,25.67578593,1.375,55.51144026,Northern Mixed Grasslands,93.52469988,37.46,35.91482815,13.61802054,44.99355877,44.33299781
31105,yes,postdrought,16,205.414825,436.0845547,24.20917656,0.125,58.20530264,Northern Mixed Grasslands,93.52469988,37.46,35.91482815,13.61802054,44.99355877,44.33299781
31105,yes,predrought,15,188.8480286,435.792125,24.36768215,1.142857143,30.32177798,Northern Mixed Grasslands,93.52469988,37.46,35.91482815,13.61802054,44.99355877,44.33299781
31107,yes,drought,13,161.475825,489.9989629,27.39406457,2.125,42.80944864,Tallgrass Prairie,73.17678796,25.71,28.72592413,9.491867525,44.52451539,53.44018038
31107,yes,postdrought,28,356.376675,614.6209339,25.8147761,0.875,17.53125326,Tallgrass Prairie,73.17678796,25.71,28.72592413,9.491867525,44.52451539,53.44018038
31107,yes,predrought,20,246.9551143,566.8170252,26.66080218,2.285714286,1.237366106,Tallgrass Prairie,73.17678796,25.71,28.72592413,9.491867525,44.52451539,53.44018038
31109,yes,drought,11,137.309375,553.7057008,28.21888448,3.375,47.18689465,Tallgrass Prairie,78.24384023,59.61,19.72720617,9.30722063,48.28986035,64.7736389
31109,yes,postdrought,29,364.536775,752.7618656,26.61240341,1.375,8.702082075,Tallgrass Prairie,78.24384023,59.61,19.72720617,9.30722063,48.28986035,64.7736389
31109,yes,predrought,27,340.5720857,705.0957681,26.71969914,2.142857143,2.0886136,Tallgrass Prairie,78.24384023,59.61,19.72720617,9.30722063,48.28986035,64.7736389
31111,yes,drought,10,129.463125,424.4758264,27.63387941,3,60.83367594,Northern Mixed Grasslands,24.34166155,23.94,62.57406601,12.73678675,26.34062847,44.14007797
31111,yes,postdrought,24,295.96055,549.3824355,25.98228646,1.125,16.96213142,Northern Mixed Grasslands,24.34166155,23.94,62.57406601,12.73678675,26.34062847,44.14007797
31111,yes,predrought,18,226.6893714,530.940074,26.56650354,1.714285714,6.663011637,Northern Mixed Grasslands,24.34166155,23.94,62.57406601,12.73678675,26.34062847,44.14007797
31113,yes,drought,8,104.355125,433.640412,27.08875002,3,64.52198744,Northern Mixed Grasslands,6.082695419,25.38,82.24040052,14.67225558,11.60302866,37.84051394
31113,yes,postdrought,17,208.71025,553.5700995,25.65848866,0.875,9.832079446,Northern Mixed Grasslands,6.082695419,25.38,82.24040052,14.67225558,11.60302866,37.84051394
31113,yes,predrought,16,205.7062572,529.7729546,26.01007791,1.714285714,12.04543801,Northern Mixed Grasslands,6.082695419,25.38,82.24040052,14.67225558,11.60302866,37.84051394
31115,yes,drought,8,100.432,438.6037071,26.97272442,2.375,53.7020725,Northern Mixed Grasslands,9.196008437,26.32,85.66481149,16.29241501,8.651565211,37.10079205
31115,yes,postdrought,20,252.806175,573.9950712,25.43634943,1.125,8.236951364,Northern Mixed Grasslands,9.196008437,26.32,85.66481149,16.29241501,8.651565211,37.10079205
31115,yes,predrought,16,203.5541429,535.4180356,26.01042209,0.857142857,9.731326896,Northern Mixed Grasslands,9.196008437,26.32,85.66481149,16.29241501,8.651565211,37.10079205
31117,yes,drought,9,116.595275,419.6496678,26.87209569,1.375,50.30164644,Northern Mixed Grasslands,0,24.02,89.4664747,17.13553584,5.989960365,36.82458382
31117,yes,postdrought,15,182.34685,529.3140136,25.43158009,1,17.61344972,Northern Mixed Grasslands,0,24.02,89.4664747,17.13553584,5.989960365,36.82458382
31117,yes,predrought,13,168.2236,514.0665179,25.79364064,1,12.92183556,Northern Mixed Grasslands,0,24.02,89.4664747,17.13553584,5.989960365,36.82458382
31119,yes,drought,13,166.9682,516.0217756,27.07407672,4,17.46164149,Tallgrass Prairie,49.57132249,28.73,29.40350032,9.634911734,49.84980886,48.2706868
31119,yes,postdrought,31,392.3125,654.7313916,25.52520454,1.125,12.83642512,Tallgrass Prairie,49.57132249,28.73,29.40350032,9.634911734,49.84980886,48.2706868
31119,yes,predrought,27,338.0612857,628.7396268,25.90289611,2.142857143,1.127739873,Tallgrass Prairie,49.57132249,28.73,29.40350032,9.634911734,49.84980886,48.2706868
31121,yes,drought,10,129.149275,481.0071698,28.18664942,3.125,30.87513292,Southern Mixed Grasslands,2.834956917,23.57,46.15291489,13.75630411,39.04237821,41.00050865
31121,yes,postdrought,33,412.555825,648.2991667,26.38318102,1,9.114308307,Southern Mixed Grasslands,2.834956917,23.57,46.15291489,13.75630411,39.04237821,41.00050865
31121,yes,predrought,23,291.7908286,612.6092775,26.94027915,2.142857143,2.502991096,Southern Mixed Grasslands,2.834956917,23.57,46.15291489,13.75630411,39.04237821,41.00050865
31123,yes,drought,12,154.10035,346.1794145,26.56517567,2,26.03813825,Northern Mixed Grasslands,44.1234282,23.94,74.41685347,23.64991102,14.27229239,35.47801812
31123,yes,postdrought,21,261.7509,454.144972,25.09332657,0.75,24.79580339,Northern Mixed Grasslands,44.1234282,23.94,74.41685347,23.64991102,14.27229239,35.47801812
31123,yes,predrought,19,240.6781143,452.2693888,25.22867181,1.428571429,9.444101922,Northern Mixed Grasslands,44.1234282,23.94,74.41685347,23.64991102,14.27229239,35.47801812
31125,yes,drought,8,97.2935,480.9573461,27.96234932,3.75,28.86250568,Southern Mixed Grasslands,53.49057661,23.57,23.11595681,7.99350001,53.64989778,50.30753187
31125,yes,postdrought,26,325.46245,638.8019691,26.31942465,1.375,19.73279985,Southern Mixed Grasslands,53.49057661,23.57,23.11595681,7.99350001,53.64989778,50.30753187
31125,yes,predrought,24,305.2415429,605.8917029,26.6904853,2.142857143,1.555,Southern Mixed Grasslands,53.49057661,23.57,23.11595681,7.99350001,53.64989778,50.30753187
31127,yes,drought,22,280.424975,664.7922713,28.29658452,2.625,36.23174863,Tallgrass Prairie,68.22910955,50.22,16.05095495,7.526078742,52.2413054,62.89391694
31127,yes,postdrought,38,481.602825,855.9009157,26.73015844,1.625,8.951573455,Tallgrass Prairie,68.22910955,50.22,16.05095495,7.526078742,52.2413054,62.89391694
31127,yes,predrought,30,375.1852572,828.9691954,26.82018107,2,10.35567873,Tallgrass Prairie,68.22910955,50.22,16.05095495,7.526078742,52.2413054,62.89391694
31129,yes,drought,5,61.043825,481.6798233,28.65145456,3.125,78.15011757,Southern Mixed Grasslands,73.0941704,35.6,18.27805725,8.304325331,57.74371112,53.06428981
31129,yes,postdrought,24,300.825225,696.4930684,26.63174746,0.875,15.74764989,Southern Mixed Grasslands,73.0941704,35.6,18.27805725,8.304325331,57.74371112,53.06428981
31129,yes,predrought,19,242.6508857,606.642814,26.95713131,1.571428571,1.788232226,Southern Mixed Grasslands,73.0941704,35.6,18.27805725,8.304325331,57.74371112,53.06428981
31131,yes,drought,17,209.181025,612.5906448,28.1644,2.875,49.18273701,Tallgrass Prairie,80.45904534,50.22,19.22465057,8.442154475,47.9016364,66.02250482
31131,yes,postdrought,34,426.992925,815.3434998,26.55691315,0.875,6.662716559,Tallgrass Prairie,80.45904534,50.22,19.22465057,8.442154475,47.9016364,66.02250482
31131,yes,predrought,29,362.4519143,770.7818196,26.61959399,1.142857143,3.747145862,Tallgrass Prairie,80.45904534,50.22,19.22465057,8.442154475,47.9016364,66.02250482
31133,yes,drought,15,185.48535,638.7599619,28.3515909,3.125,57.19258161,Tallgrass Prairie,96.26405709,48.86,23.30732466,8.728395356,43.63744509,67.65568531
31133,yes,postdrought,31,383.995475,825.1731632,26.80526137,0.875,10.83483078,Tallgrass Prairie,96.26405709,48.86,23.30732466,8.728395356,43.63744509,67.65568531
31133,yes,predrought,25,317.6162,795.2661257,26.38885279,0.857142857,3.518351207,Tallgrass Prairie,96.26405709,48.86,23.30732466,8.728395356,43.63744509,67.65568531
31135,yes,drought,9,107.3367,404.0108366,28.03259021,3.625,50.87046637,Southern Mixed Grasslands,7.417686885,23.94,45.99462819,13.96278151,39.77526351,39.55682105
31135,yes,postdrought,18,229.42435,510.4434023,26.34402631,1.25,31.7302709,Southern Mixed Grasslands,7.417686885,23.94,45.99462819,13.96278151,39.77526351,39.55682105
31135,yes,predrought,18,225.2546286,495.2219226,26.96799356,4.142857143,8.156757792,Southern Mixed Grasslands,7.417686885,23.94,45.99462819,13.96278151,39.77526351,39.55682105
31137,yes,drought,6,76.89325,440.3018344,28.37060389,3.75,55.58077699,Southern Mixed Grasslands,17.15118564,28.55,19.72931016,8.572901427,60.94521044,45.65033165
31137,yes,postdrought,27,339.5857,617.4220129,26.40969806,1.625,23.30693948,Southern Mixed Grasslands,17.15118564,28.55,19.72931016,8.572901427,60.94521044,45.65033165
31137,yes,predrought,20,245.6997143,571.915436,27.07841555,2.428571429,1.643991621,Southern Mixed Grasslands,17.15118564,28.55,19.72931016,8.572901427,60.94521044,45.65033165
31139,yes,drought,17,218.910375,516.3772726,27.21496971,2.75,20.20298508,Tallgrass Prairie,24.58585859,28.73,46.77596231,13.14395531,36.97774874,43.18471187
31139,yes,postdrought,30,382.740075,637.2448357,25.80400506,0.875,9.197262955,Tallgrass Prairie,24.58585859,28.73,46.77596231,13.14395531,36.97774874,43.18471187
31139,yes,predrought,25,307.7523429,611.4721792,26.32901586,1.857142857,2.058749081,Tallgrass Prairie,24.58585859,28.73,46.77596231,13.14395531,36.97774874,43.18471187
31141,yes,drought,13,162.731225,515.9648651,27.62204052,2.625,15.34884018,Southern Mixed Grasslands,44.94382023,23.57,18.94083577,7.095469736,56.50836426,54.41293462
31141,yes,postdrought,33,415.22355,677.9724325,26.01345947,1.375,12.16629178,Southern Mixed Grasslands,44.94382023,23.57,18.94083577,7.095469736,56.50836426,54.41293462
31141,yes,predrought,28,352.2293714,647.8345172,26.35257656,2,4.157317859,Southern Mixed Grasslands,44.94382023,23.57,18.94083577,7.095469736,56.50836426,54.41293462
31143,yes,drought,11,135.426275,488.5408566,28.09015357,2.875,34.22417771,Southern Mixed Grasslands,8.284517359,31.82,27.66201978,9.481850773,53.2261364,45.53357506
31143,yes,postdrought,30,376.149225,681.8524106,26.42591072,1.25,14.38971595,Southern Mixed Grasslands,8.284517359,31.82,27.66201978,9.481850773,53.2261364,45.53357506
31143,yes,predrought,28,352.7674,632.9099996,26.4929837,1.571428571,1.538691715,Southern Mixed Grasslands,8.284517359,31.82,27.66201978,9.481850773,53.2261364,45.53357506
31145,yes,drought,5,68.73315,425.3166298,28.81497799,4.25,49.08168599,Southern Mixed Grasslands,39.06546104,35.6,13.08417057,7.075068624,66.42337573,47.14432794
31145,yes,postdrought,20,247.470725,578.16106,27.127976,2.5,52.40191742,Southern Mixed Grasslands,39.06546104,35.6,13.08417057,7.075068624,66.42337573,47.14432794
31145,yes,predrought,17,216.8255143,547.7014056,27.65997487,3.428571429,1.872249761,Southern Mixed Grasslands,39.06546104,35.6,13.08417057,7.075068624,66.42337573,47.14432794
31147,yes,drought,20,251.236925,678.275412,28.31987352,2.375,17.59320585,Tallgrass Prairie,67.79617726,50.22,14.27220287,7.311843119,54.99268584,61.70654696
31147,yes,postdrought,38,483.172075,876.2657496,27.02423824,1.625,8.175174906,Tallgrass Prairie,67.79617726,50.22,14.27220287,7.311843119,54.99268584,61.70654696
31147,yes,predrought,31,392.7608572,860.1477144,26.70075294,1.571428571,13.1320467,Tallgrass Prairie,67.79617726,50.22,14.27220287,7.311843119,54.99268584,61.70654696
31149,yes,drought,10,119.8907,438.2772855,26.65574703,3.25,26.98200758,Northern Mixed Grasslands,27.53662816,23.57,85.50113883,17.08791729,8.655021175,32.32634927
31149,yes,postdrought,14,178.423725,568.4978031,25.0572426,1.125,7.73520553,Northern Mixed Grasslands,27.53662816,23.57,85.50113883,17.08791729,8.655021175,32.32634927
31149,yes,predrought,12,153.8761714,522.6751478,25.76689097,2.142857143,5.062249093,Northern Mixed Grasslands,27.53662816,23.57,85.50113883,17.08791729,8.655021175,32.32634927
31151,yes,drought,10,124.2846,531.5919886,27.8666591,2.625,56.88602863,Southern Mixed Grasslands,50.19463087,48.23,20.10852933,8.594465262,55.14619433,54.35006587
31151,yes,postdrought,28,349.158125,734.6559657,26.07869601,0.5,7.087406769,Southern Mixed Grasslands,50.19463087,48.23,20.10852933,8.594465262,55.14619433,54.35006587
31151,yes,predrought,27,341.4688,682.3021751,26.39625321,0.857142857,1.373666249,Southern Mixed Grasslands,50.19463087,48.23,20.10852933,8.594465262,55.14619433,54.35006587
31153,yes,drought,23,286.074275,581.2182106,27.8665057,3.25,23.82677692,Tallgrass Prairie,67.18188915,34.43,12.9506696,5.191092315,57.44185943,56.39471852
31153,yes,postdrought,40,504.35695,792.4052557,26.21956251,1.25,7.968050811,Tallgrass Prairie,67.18188915,34.43,12.9506696,5.191092315,57.44185943,56.39471852
31153,yes,predrought,34,430.9608857,732.8463639,26.21761038,1.428571429,4.725985367,Tallgrass Prairie,67.18188915,34.43,12.9506696,5.191092315,57.44185943,56.39471852
31155,yes,drought,16,195.999325,555.4760156,27.99394336,4.25,28.38446332,Tallgrass Prairie,56.32009143,32.77,21.00537014,10.046064,49.16534177,60.02251873
31155,yes,postdrought,36,457.90715,759.6656835,26.42568162,0.875,13.5620236,Tallgrass Prairie,56.32009143,32.77,21.00537014,10.046064,49.16534177,60.02251873
31155,yes,predrought,29,367.2941714,709.0663947,26.54196429,2,2.59006749,Tallgrass Prairie,56.32009143,32.77,21.00537014,10.046064,49.16534177,60.02251873
31159,yes,drought,13,160.534275,516.4729829,27.85130967,2.125,35.31002639,Southern Mixed Grasslands,53.4273005,47.86,22.39741802,8.522579998,54.5211252,51.64816595
31159,yes,postdrought,32,404.709575,720.6251273,26.30968467,0.375,13.87141935,Southern Mixed Grasslands,53.4273005,47.86,22.39741802,8.522579998,54.5211252,51.64816595
31159,yes,predrought,31,383.9730572,679.5253892,26.5178409,0.428571429,3.333078789,Southern Mixed Grasslands,53.4273005,47.86,22.39741802,8.522579998,54.5211252,51.64816595
31161,yes,drought,8,96.35195,360.2773682,25.84252512,1.75,33.33969249,Northern Mixed Grasslands,22.05043655,24.02,71.8194495,17.41018577,16.82935117,37.20139715
31161,yes,postdrought,14,176.3837,471.7657447,24.57137009,0.375,14.47636401,Northern Mixed Grasslands,22.05043655,24.02,71.8194495,17.41018577,16.82935117,37.20139715
31161,yes,predrought,16,197.4564857,468.6509769,24.71820518,1,1.577390566,Northern Mixed Grasslands,22.05043655,24.02,71.8194495,17.41018577,16.82935117,37.20139715
31163,yes,drought,5,67.7916,452.7785351,27.6884722,2.125,86.65459575,Southern Mixed Grasslands,80.23841652,25.38,17.82670817,8.138679041,61.34443664,45.74425919
31163,yes,postdrought,20,247.3138,599.7687883,26.13149242,1.125,50.83532972,Southern Mixed Grasslands,80.23841652,25.38,17.82670817,8.138679041,61.34443664,45.74425919
31163,yes,predrought,17,216.8255143,566.5726694,26.25696677,2,2.429143919,Southern Mixed Grasslands,80.23841652,25.38,17.82670817,8.138679041,61.34443664,45.74425919
31165,yes,drought,13,163.8297,340.5363807,25.08207122,0.75,47.84557777,Northern Mixed Grasslands,73.04567953,23.94,59.05341977,27.05388983,20.84165698,40.38831867
31165,yes,postdrought,19,238.21215,442.5276671,23.91505886,0.25,40.74899082,Northern Mixed Grasslands,73.04567953,23.94,59.05341977,27.05388983,20.84165698,40.38831867
31165,yes,predrought,17,212.5212857,436.232608,24.10383307,0,10.54336064,Northern Mixed Grasslands,73.04567953,23.94,59.05341977,27.05388983,20.84165698,40.38831867
31167,yes,drought,16,198.510125,535.04691,27.17260417,3.125,11.51967858,Tallgrass Prairie,64.59708193,28.73,23.4986262,7.727250076,53.81871822,51.91252433
31167,yes,postdrought,33,414.752775,680.795938,25.74161457,0.625,13.64953407,Tallgrass Prairie,64.59708193,28.73,23.4986262,7.727250076,53.81871822,51.91252433
31167,yes,predrought,32,402.9834,648.7197622,25.95236508,1.714285714,0.479139261,Tallgrass Prairie,64.59708193,28.73,23.4986262,7.727250076,53.81871822,51.91252433
31169,yes,drought,7,83.954875,532.1824029,28.26810001,1.875,63.56766216,Southern Mixed Grasslands,72.90623494,47.84,19.30468536,8.376943213,56.81688995,52.95291212
31169,yes,postdrought,25,307.88685,745.8137917,26.59991112,0.5,10.18813882,Southern Mixed Grasslands,72.90623494,47.84,19.30468536,8.376943213,56.81688995,52.95291212
31169,yes,predrought,21,260.0471429,660.1466826,26.58080954,1,6.508747844,Southern Mixed Grasslands,72.90623494,47.84,19.30468536,8.376943213,56.81688995,52.95291212
31171,yes,drought,8,94.311925,432.6697095,26.57307589,2,34.02586725,Northern Mixed Grasslands,0.0399883,24.02,92.92683232,15.39699247,3.289811938,37.4013031
31171,yes,postdrought,15,185.7992,541.4780357,25.40265849,1.25,9.40475298,Northern Mixed Grasslands,0.0399883,24.02,92.92683232,15.39699247,3.289811938,37.4013031
31171,yes,predrought,14,179.1635143,529.2834949,25.72093366,2,6.331557923,Northern Mixed Grasslands,0.0399883,24.02,92.92683232,15.39699247,3.289811938,37.4013031
31173,yes,drought,20,251.08,541.1346971,26.80768561,2,16.97098323,Tallgrass Prairie,88.2820941,50.22,9.430539651,5.115488252,63.45365651,56.02010211
31173,yes,postdrought,38,479.87665,676.4806438,25.69064393,0.625,17.66491931,Tallgrass Prairie,88.2820941,50.22,9.430539651,5.115488252,63.45365651,56.02010211
31173,yes,predrought,31,391.1467714,647.918571,25.7442987,0.571428571,1.785405648,Tallgrass Prairie,88.2820941,50.22,9.430539651,5.115488252,63.45365651,56.02010211
31175,yes,drought,7,85.3672,449.8144035,27.36623865,2.375,92.8039653,Southern Mixed Grasslands,78.87012207,25.38,17.97390225,7.580672726,61.79195629,46.69123104
31175,yes,postdrought,21,262.69245,589.7366196,25.71263069,1.375,36.32623129,Southern Mixed Grasslands,78.87012207,25.38,17.97390225,7.580672726,61.79195629,46.69123104
31175,yes,predrought,19,236.3738857,556.8227273,26.23612663,2.571428571,1.385058466,Southern Mixed Grasslands,78.87012207,25.38,17.97390225,7.580672726,61.79195629,46.69123104
31177,yes,drought,23,283.40655,559.8155931,27.52500848,3.625,16.08491817,Tallgrass Prairie,69.9473566,34.43,8.983948876,4.205514543,60.4955555,59.64247315
31177,yes,postdrought,43,545.15745,750.7762285,25.75024152,0.875,11.19098847,Tallgrass Prairie,69.9473566,34.43,8.983948876,4.205514543,60.4955555,59.64247315
31177,yes,predrought,36,447.6397714,695.8572154,25.95693946,1,1.348241436,Tallgrass Prairie,69.9473566,34.43,8.983948876,4.205514543,60.4955555,59.64247315
31179,yes,drought,20,247.62765,527.1265062,26.925006,3.75,12.94059489,Tallgrass Prairie,85.96003475,31.55,9.724684544,4.107844807,60.93326574,61.48519394
31179,yes,postdrought,34,423.6975,638.841747,25.52073192,1,10.98383536,Tallgrass Prairie,85.96003475,31.55,9.724684544,4.107844807,60.93326574,61.48519394
31179,yes,predrought,30,375.7232857,625.063873,26.01920137,1.714285714,0.786092754,Tallgrass Prairie,85.96003475,31.55,9.724684544,4.107844807,60.93326574,61.48519394
31181,yes,drought,5,57.277625,461.405985,28.60871716,3.125,87.59513686,Southern Mixed Grasslands,65.82745888,35.6,16.03230493,7.485593675,61.62016689,50.39829583
31181,yes,postdrought,22,276.658775,659.7587249,26.50940655,0.75,23.369074,Southern Mixed Grasslands,65.82745888,35.6,16.03230493,7.485593675,61.62016689,50.39829583
31181,yes,predrought,18,230.6349143,581.4722942,27.05517749,2,1.687872511,Southern Mixed Grasslands,65.82745888,35.6,16.03230493,7.485593675,61.62016689,50.39829583
31183,yes,drought,10,120.20455,468.2420318,27.15752556,2.25,31.80606061,Northern Mixed Grasslands,1.821853145,23.57,83.03491701,18.07338252,10.90106884,35.31677584
31183,yes,postdrought,20,255.630825,607.1901988,25.50041194,0.875,14.90001838,Northern Mixed Grasslands,1.821853145,23.57,83.03491701,18.07338252,10.90106884,35.31677584
31183,yes,predrought,16,200.5053143,564.3878897,26.07796752,1.142857143,6.663608095,Northern Mixed Grasslands,1.821853145,23.57,83.03491701,18.07338252,10.90106884,35.31677584
31185,yes,drought,9,113.770625,498.2326135,28.06208238,3.25,65.74647441,Southern Mixed Grasslands,24.65433171,47.86,22.86365924,8.403563921,56.28527352,48.28704916
31185,yes,postdrought,30,372.53995,689.3282385,26.33499717,0.875,14.9014303,Southern Mixed Grasslands,24.65433171,47.86,22.86365924,8.403563921,56.28527352,48.28704916
31185,yes,predrought,28,347.9251429,644.4960879,26.6433961,1.571428571,0.793248644,Southern Mixed Grasslands,24.65433171,47.86,22.86365924,8.403563921,56.28527352,48.28704916
